gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type	cell_type
Gm9774	-0.220751507357587	3.95280396921375	2.31959635706599	0.127753173154307	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Exosc9	0.321744542495662	3.83383715054447	2.31851945018018	0.127841655252128	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Cfp	-0.305250273270221	3.32483751436347	2.31804948554451	0.127880290420437	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Ddb2	0.196678673179497	5.13978428744726	2.31773623627224	0.127906049445348	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Tmem154	1.30752599260042	-1.26888509584794	2.31729199873129	0.127942589764289	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Ccm2l	-1.4444001328299	-1.27401376279134	2.3172852395526	0.127943145823578	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Tnfrsf11b	-0.935728541853802	-0.374190455463728	2.31727201023381	0.127944234171519	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Baz1a	-0.961455716263013	-0.29996071815729	2.31700659829487	0.12796607122524	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Pskh1	0.25797283347128	4.00509544248117	2.31696766966129	0.12796927446946	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Parp4	0.672410702691723	1.16307607312533	2.31649566660393	0.128008120363628	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Adcy2	0.139203427766921	8.41685408348408	2.31546858945488	0.128092694274408	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Lmna	-0.193056879031826	4.34611041176869	2.31541210585795	0.128097347178808	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Jph2	-1.64022081418658	-1.2124021708314	2.31534772187962	0.128102651116135	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Fbxl19	-0.243580051342453	4.82638256022964	2.315188869032	0.128115738423004	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Cdk5rap1	0.203993642747148	4.19380461529705	2.31508656451064	0.128124167707481	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm47802	0.679821260489507	0.112461838127826	2.31500302431279	0.128131051381191	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Ripk1	-0.237510014333228	3.73508460561625	2.31319602655189	0.128280047985978	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm2479	1.37217038951001	-1.264908989146	2.31268389113749	0.128322311360182	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
1700028J19Rik	0.48502876210665	1.09453137229992	2.31180269865367	0.128395067029812	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Bcl7b	0.202570189401484	3.94692885236678	2.3118007475873	0.128395228170588	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Slc7a13	2.04808670612838	-1.70730670886446	2.31036541500227	0.128513834956964	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gsx1	2.04808670612838	-1.70730670886446	2.31036541500227	0.128513834956964	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm35974	2.04808670612838	-1.70730670886446	2.31036541500227	0.128513834956964	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Crhr2	-0.418635354651226	2.43851818177875	2.3101846251287	0.128528782935983	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Srek1	0.223086150715742	7.75416254530304	2.30853318881406	0.128665415838531	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Zfr	-0.196007584211973	7.94453203989846	2.30602135005744	0.128873545081889	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Taf1b	0.188014079417422	6.6188820596352	2.30547179482394	0.12891913083403	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Zgrf1	0.315374920549502	2.90682907287686	2.30503151546247	0.128955665083337	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Zfp119a	0.302315721748189	2.49088387335511	2.30291776762784	0.129131223924995	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Ovgp1	-0.300034499907328	2.66279385131229	2.30093129927553	0.129296454212143	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Chrna4	-0.385322575300702	3.18112362019916	2.30052090418982	0.129330619370212	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Cplane1	0.190289333036114	8.11023565178879	2.29996608186106	0.12937682400764	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Ubn1	-0.187663366626291	6.2876593718242	2.299803324383	0.129390381656069	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Srarp	1.48685504198377	-1.400215722511	2.29966475637992	0.129401925576265	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Ccer2	1.31222375268559	-1.27043901657736	2.2995662704213	0.129410131011153	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Wipf2	-0.206376825017171	5.52494455367306	2.29887454375098	0.12946777910096	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
4930525C09Rik	-1.45107101787697	-1.27409662747998	2.29881928208356	0.129472385809762	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm33016	0.721316324805637	-0.0346594229848891	2.29793537643674	0.129546094555739	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm42743	1.2184915015282	-1.1478859751847	2.29737131199259	0.12959315623904	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Snhg11	0.221674761137865	12.0793877644483	2.29715228556881	0.129611435442707	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Matr3	-0.226299549634038	4.54442913473695	2.2969932913925	0.129624706358282	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Camsap1	-0.293113959915006	5.89671371924435	2.29687350837333	0.129634705399753	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Cobl	-0.319389168641559	5.28202547333894	2.29537589652143	0.12975979306297	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Zfp654	-0.18412119330759	6.13995667993915	2.294966098314	0.129794044795875	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
F2rl2	0.677560888433272	0.377882256214354	2.29301631105408	0.129957149918492	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Dpp9	-0.340927895614873	5.01167829503053	2.29214937496954	0.130029744899528	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Rgs17	-0.155542083405936	6.95348653591496	2.2912124394431	0.130108252286543	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Dpysl4	-0.255846260950077	5.12976263537934	2.29116282544505	0.130112410998968	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
H2bc21	0.466165925913689	1.26540718928637	2.29067530346203	0.130153283634688	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm527	-0.424088449195115	2.91451591579506	2.29020554573796	0.130192680501045	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm14295	0.8140651503809	2.07912020243876	2.28900413271618	0.130293499127363	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Ifit2	0.501851262710546	3.53883834260267	2.28860250255969	0.130327222019963	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gal3st1	0.319258878672578	2.61204223386993	2.28785080040824	0.13039036487887	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Ppp1r3g	-1.44403056748523	-1.27502170661966	2.28766044734674	0.130406359917554	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Babam2	0.186417921998572	7.31992439417838	2.28719843075391	0.130445191473851	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Lin28b	-0.241485157136289	6.42786792282318	2.28708181530995	0.13045499480295	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm13832	0.226291846196178	4.70283654599878	2.28667302924274	0.130489366073537	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Olah	-0.84100372895832	-0.405976851041276	2.28663036461626	0.130492953953442	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Ct55	0.964708539882899	-0.748255721393829	2.28661780952212	0.130494009794486	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Tenm4	-0.143434291978938	9.22008099873888	2.28598867550474	0.130546930043756	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Rwdd2a	-0.345717628862604	2.33795928804436	2.28464559643186	0.130659984612895	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Polk	-0.224154998803257	3.84817822115188	2.28455794994596	0.130667366108196	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Agtr2	-0.658193695267131	0.178743889975584	2.28393376814683	0.130719947498091	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Cfap97d2	1.16422034590961	-0.8866797516138	2.28315020700792	0.13078598849471	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gpat4	-0.22325810420345	4.90644118677167	2.28278589901364	0.130816706190686	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gpr39	-0.958118524684698	-0.630848437886272	2.28259376031249	0.130832910169488	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Ttll12	-0.326593134283102	2.52251105016902	2.28211019083096	0.130873701813432	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Slc30a10	-0.397657944813929	2.38617006653592	2.28176109373637	0.130903158817647	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Cmc2	0.23456435490151	3.47577447272158	2.28080268371443	0.130984068012265	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Snrnp70	0.178215623692118	8.36470943154444	2.2803141435354	0.131025332151293	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Col22a1	-1.04041370575608	-0.751365223116144	2.28019901602804	0.131035058411499	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Dck	-0.310635821242045	2.94001099576515	2.27954513200553	0.131090315452659	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Fam184b	0.227316285432681	5.28046181397654	2.27740186629121	0.131271616331255	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm46210	0.323003577855686	2.83530296107779	2.27691231452027	0.131313067217386	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Arv1	-0.22702781379118	4.51282345582434	2.27531909969638	0.131448067606063	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Baiap2l2	-0.379098952202673	3.22787107679104	2.27496472850542	0.131478116150555	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Snx21	0.190030987042278	4.82717984842551	2.27453952623038	0.131514180861784	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Arsi	0.650055654224972	0.0423948304435855	2.27424736192314	0.13153896798734	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm7467	0.61216230060365	1.11252088848109	2.274226805946	0.131540712146108	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Actl6b	-0.159794912992859	5.84681883433274	2.27238654842241	0.131696961208124	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Agmat	0.582631206234611	0.414691001367085	2.27171972459231	0.131753629728146	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Tsfm	0.218314421693249	4.03855305971405	2.27080962228604	0.131831016647706	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Rab2a	-0.173911764501291	6.79970170354133	2.26969777345258	0.131925627139876	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm32850	1.33062420882315	-1.26669121677816	2.26908277150274	0.131977992022204	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Pdf	0.969191788639617	-0.74816874341293	2.26887306674343	0.131995852822872	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Cd47	-0.155585175302334	7.1481160658731	2.26880510266747	0.132001641982002	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm30117	1.10528906167598	-0.791173039477555	2.26878496637371	0.132003357239754	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gstcd	0.212710289934351	4.459657442371	2.26851016969053	0.13202676756654	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Mllt1	-0.284758624386623	4.20144652290564	2.26792952453146	0.132076248812223	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Tmem199	0.310931828932593	4.14638331124118	2.2675274873531	0.132110521626376	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Bmp3	-0.473999982222923	2.71803659853884	2.26555949764645	0.132278431887556	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
8030423F21Rik	1.21787892843083	-1.14576768368642	2.26538420598169	0.132293399448475	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Rmdn2	-0.246020698082517	3.49019369334425	2.26486727917453	0.13233754908782	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Btg4	1.10827568865157	-1.03996044115526	2.26484513332491	0.132339440886068	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Itih3	1.21458374208052	-0.654179218929553	2.264785175729	0.132344562885589	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm32569	0.405356635990978	2.19038583226884	2.2643243093172	0.132383940726468	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Cep95	0.272211103194417	4.80264059607771	2.26358144300978	0.132447441047558	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Map2k4	-0.148577747610497	7.85057845249837	2.26330876141004	0.132470758444077	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Abcb8	0.229043208112968	3.97754631376351	2.26327994705366	0.132473222668994	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm10605	0.449005513891977	1.56904305613504	2.26277327285791	0.132516562183362	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Eci1	0.46683918540774	2.34385083286506	2.26253407884072	0.132537027682134	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gpr62	0.480689208855459	1.4621585408616	2.26110940851657	0.132658995970161	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Nadsyn1	0.224804365129404	3.77236423024677	2.26004697349185	0.132750034319352	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Cox5b	-0.235507136128794	4.41376865644278	2.25680438470765	0.13302831832944	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Zfp518b	-0.249820750868481	4.30001853077841	2.25571921365962	0.133121594886554	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Zfp575	-0.434048409937675	1.77079556664143	2.25465671493993	0.133212993430485	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Lmbrd2	-0.161100168165825	6.4556339939067	2.25385856658428	0.133281698074534	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Pts	0.213845195535347	3.91037191220018	2.25371551745906	0.133294015932604	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Ubc	-0.321498833480666	6.60477123424056	2.2532100524698	0.133337551351445	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Taf13	0.331774950001629	2.41800188862805	2.25291709906799	0.133362790537769	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Pramef8	0.351422664835426	1.89425581479097	2.25246295877975	0.133401927215538	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Lyrm1	0.214734500499241	4.92033473835835	2.25221829472912	0.133423017072783	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Icosl	1.25221453536143	-1.14535941285913	2.25176513458269	0.133462088978557	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
1700003P14Rik	1.25221453536143	-1.14535941285913	2.25176513458269	0.133462088978557	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm36855	1.09157008066055	-0.832732452388323	2.25113873019049	0.133516119225132	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Psma3	0.224027715997301	5.94492879500038	2.25109781439824	0.133519649249897	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Serpinb3b	0.667104868740226	0.593050987534106	2.2509613866795	0.133531420354341	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Ampd2	-0.197656858894865	4.07367643943833	2.25095058205229	0.133532352636708	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Scarb2	-0.179070225402761	5.94516472665254	2.24902499827384	0.133698618772968	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Nsun3	0.327454592615594	3.37599879546628	2.2490012441276	0.13370067128874	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm15581	1.28895253068483	-1.14527521892878	2.24830252942896	0.133761060628836	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Ovca2	0.688359324272022	0.160432515234554	2.24790945621134	0.133795047025039	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
4930548K13Rik	0.958411507164836	-0.295337491661707	2.24660890223874	0.133907565996298	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Stk38	0.204652090293422	6.78776677009926	2.2465269267982	0.133914661741708	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Nek7	-0.208020908445835	7.21044837269201	2.24603995026486	0.133956822806788	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Kcnq2	-0.171741572950672	7.17945453493253	2.24583052382934	0.133974958923953	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Poc5	-0.188911844876146	4.64750851989932	2.24580667440365	0.133977024434141	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm46102	0.217956563138626	6.17888568773261	2.24459885613718	0.134081675656532	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm47767	-0.887867489368205	-0.508713923234306	2.24369506335667	0.134160044416591	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm20537	0.324704476328822	2.17589767168203	2.24346555071724	0.134179953835779	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
5031439G07Rik	0.332987046120394	6.02423278665844	2.24299354316194	0.134220909224599	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Dnajc16	-0.241904741394587	4.5287715280148	2.24295352617364	0.134224382081407	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
mt-Nd3	-1.44658946647055	-1.27448050968823	2.24255966946917	0.134258568124161	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Mrps6	-0.660278035912392	0.177637732231137	2.24247385788631	0.134266017704389	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Lama4	0.284581863859924	5.37356001342774	2.24215873993064	0.134293378075438	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Ltk	-0.35732352801972	2.10056883495748	2.24206789745829	0.134301266704058	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
BC001981	1.47733260384468	-1.3994613929004	2.24098385783535	0.134395443128378	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Ddx43	0.953347888706985	-0.66004724026122	2.24066751609976	0.134422939374556	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Pecam1	-0.618758167129132	0.811968638323602	2.24028558236311	0.134456145223423	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Tspear	0.892948677974698	0.038288139320984	2.24008702393411	0.134473411792504	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Tspyl2	-0.164843312715649	6.35357194059017	2.23997473922646	0.134483177127591	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
AI597479	0.257656944171675	3.77065124784449	2.23985218770395	0.134493836266656	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Mier2	-0.338338700621299	3.591860658859	2.23882026834058	0.134583626790045	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Prmt7	0.209144476781027	5.00886293153667	2.23848452022172	0.134612855734525	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm43251	1.3000200726356	-1.26792789419915	2.23794544718776	0.134659800218439	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Fam71d	-0.315751463546706	3.05161766159152	2.23722503860413	0.134722564663597	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Tmprss4	0.995419186661513	-0.364976820832791	2.23539101601424	0.134882498684137	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm35281	1.65694627457506	-0.781351982424121	2.23531108375013	0.134889473921634	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Elmod1	0.14678098286878	7.64539398203154	2.23352610731429	0.135045343904377	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
L1cam	-0.212591887866697	5.65065841870657	2.23348698248629	0.13504876266827	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm17231	-0.360563669082884	2.25362291159754	2.23328895680773	0.135066067821718	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Gm21974	-0.801844812677667	-0.309456500199743	2.23247585331953	0.135137149671016	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Esrrb	0.324678826908493	2.65268808440707	2.23111243608794	0.135256434127912	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
Lrfn1	-0.23679618513637	3.84036392407518	2.23012904235285	0.13534254371505	0.648684956472493	pseudobulk	edgeR	LRT	Interneurons
